11.1191	-0.983739	-1.10299	2.74477	10.8931	-0.0853934	11.05	-0.95	-1.99817	3.99632
11.0457	-0.805875	-1.13162	2.84259	8.17511	-7.29755	10.95	-0.75	-1.99816	3.99632
10.9989	-0.648933	-1.01633	2.84217	10.881	-0.0609808	10.9	-0.649999	-0.908549	1.8171
10.9281	-0.514678	-1.03916	2.78494	9.24524	-5.70697	10.85	-0.549999	-0.908532	1.81708
10.8202	-0.376635	-1.40404	2.74588	10.8539	-0.0403174	10.75	-0.45	-1.8174	1.81738
10.7262	-0.269724	-1.42816	2.63372	10.0175	-3.62801	10.65	-0.35	-1.8174	1.81738
10.5482	-0.153069	-2.14006	2.55195	10.5091	-0.0233211	10.5	-0.25	-2.72796	1.81864
10.4147	-0.0625432	-2.16158	2.42596	10.2261	-1.5558	10.35	-0.15	-2.72796	1.81864
10.3168	0.0588671	-2.01685	2.39957	10.4887	-0.00774292	10.25	-0.0999996	-1.81964	0.909826
10.1977	0.104787	-2.02201	2.18357	10.1419	-0.489682	10.15	-0.0499992	-1.81963	0.909818
10.0466	0.194999	-2.30773	2.09803	9.92588	0.000398758	10	9.49949e-07	-2.73049	0.910169
9.91058	0.211924	-2.31256	1.85052	9.85066	0.346628	9.85	0.0500011	-2.73047	0.910161
9.75553	0.281588	-2.51238	1.76063	9.63991	0.00607597	9.7	0.0500011	-2.72439	0
9.60776	0.257276	-2.51503	1.45489	9.53998	0.357867	9.55	0.0500011	-2.72438	0
9.45085	0.309103	-2.64968	1.37775	9.3231	0.0120556	9.4	0.100001	-2.72773	0.90923
9.29639	0.303376	-2.65588	1.17156	9.13566	1.41413	9.25	0.15	-2.7277	0.909222
9.14513	0.346902	-2.69481	1.11642	9.06362	0.022153	9.1	0.2	-2.72652	0.908843
8.98926	0.3567	-2.70232	0.985329	8.64617	2.30259	8.95	0.25	-2.72653	0.908843
8.89298	0.395067	-2.33266	0.960229	8.90542	0.0277555	8.85	0.25	-1.81847	0
8.76609	0.383559	-2.32475	0.796733	8.45722	2.28381	8.75	0.25	-1.81846	0
8.55467	0.397206	-2.92585	0.693702	8.46751	0.0305697	8.55	0.25	-3.6326	0
8.38813	0.372434	-2.92909	0.532929	8.08858	2.08774	8.35	0.25	-3.6326	0
8.24208	0.380426	-2.82172	0.48202	8.05524	0.0300307	8.2	0.25	-2.72841	0
8.08245	0.352755	-2.82458	0.343142	7.80794	1.97605	8.05	0.25	-2.72842	0
7.94272	0.347691	-2.714	0.284939	7.78925	0.0264196	7.9	0.2	-2.72708	-0.909025
7.7861	0.289562	-2.72047	0.0948065	7.66321	1.11141	7.75	0.15	-2.72705	-0.909016
7.63818	0.262488	-2.72117	0.0105266	7.77406	0.0124693	7.6	0.100001	-2.73169	-0.910554
7.48388	0.190511	-2.72508	-0.177455	7.44601	0.336828	7.45	0.0500011	-2.73169	-0.910554
7.32497	0.159086	-2.88481	-0.238926	7.15342	0.00594389	7.3	0.0500011	-2.99789	0
7.17862	0.10939	-2.88684	-0.337369	7.16322	0.206123	7.15	0.0500011	-2.9979	0
7.09067	0.0632966	-2.38309	-0.40697	7.1723	-0.00654331	7.05	-0.0499995	-1.81811	-1.81813
6.95921	-0.0192639	-2.3835	-0.56498	6.87848	-1.02381	6.95	-0.15	-1.8181	-1.81811
6.86404	-0.0910132	-2.12335	-0.675437	6.83466	-0.0366127	6.85	-0.25	-1.81646	-1.81646
